2023-06-16; 18:30:23.935942; 135 PING; 18:30:24.721194; [327/135] PONG 1
2023-06-16; 18:30:25.102180; 128 PING; 18:30:25.985938; [328/128] PONG 2
2023-06-16; 18:30:26.347677; 136 PING; 18:30:26.456259; [329/136] PONG 1
2023-06-16; 18:30:25.985938; 129 PING; 18:30:26.957760; [330/129] PONG 2
2023-06-16; ; ; 18:30:28.175166; 331 keepalive
2023-06-16; ; ; 18:30:28.175166; 332 keepalive
2023-06-16; 18:30:27.939939; 130 PING; 18:30:28.350786; [333/130] PONG 2
2023-06-16; 18:30:28.461847; 131 PING; 18:30:28.604739; [334/131] PONG 2
2023-06-16; 18:30:29.381861; 132 PING; 18:30:29.873777; [335/132] PONG 2
2023-06-16; 18:30:29.287172; 137 PING; 18:30:29.873777; [336/137] PONG 1
2023-06-16; 18:30:31.597915; 138 PING; 18:30:31.957812; [337/138] PONG 1
2023-06-16; 18:30:32.367780; 133 PING; 18:30:32.871757; [338/133] PONG 2
2023-06-16; ; ; 18:30:33.170950; 339 keepalive
2023-06-16; ; ; 18:30:33.170950; 340 keepalive
2023-06-16; 18:30:33.233799; 139 PING; 18:30:33.439275; [341/139] PONG 1
2023-06-16; 18:30:33.391208; 134 PING; 18:30:34.259354; [342/134] PONG 2
2023-06-16; 18:30:35.290597; 135 PING; 18:30:35.669797; [343/135] PONG 2
2023-06-16; 18:30:35.464985; 140 PING; 18:30:35.954338; [344/140] PONG 1
2023-06-16; 18:30:36.711912; 141 PING; 18:30:37.245943; [345/141] PONG 1
2023-06-16; 18:30:36.789920; 136 PING; 18:30:37.577495; [346/136] PONG 2
2023-06-16; ; ; 18:30:38.176350; 347 keepalive
2023-06-16; ; ; 18:30:38.176350; 348 keepalive
2023-06-16; 18:30:37.514176; 142 PING; 18:30:38.207792; [349/142] PONG 1
2023-06-16; 18:30:38.207792; 143 PING; 18:30:38.411389; [350/143] PONG 1
2023-06-16; 18:30:38.963725; 144 PING; 18:30:39.549947; [351/144] PONG 1
2023-06-16; 18:30:39.835117; 145 PING; 18:30:40.360233; [352/145] PONG 1
2023-06-16; 18:30:39.675801; 137 PING; 18:30:40.579173; [353/137] PONG 2
2023-06-16; 18:30:40.579173; 138 PING; 18:30:41.054484; [354/138] PONG 2
2023-06-16; 18:30:42.529826; 146 PING; 18:30:42.768822; [355/146] PONG 1
2023-06-16; 18:30:42.878633; 139 PING; (проигнорировано)
2023-06-16; ; ; 18:30:43.177223; 356 keepalive
2023-06-16; ; ; 18:30:43.177223; 357 keepalive
2023-06-16; 18:30:43.428951; 140 PING; 18:30:44.078562; [358/140] PONG 2
2023-06-16; 18:30:44.078562; 141 PING; (проигнорировано)
2023-06-16; 18:30:44.602726; 147 PING; (проигнорировано)
2023-06-16; 18:30:44.126179; 142 PING; 18:30:44.775518; [359/142] PONG 2
2023-06-16; 18:30:45.675949; 143 PING; 18:30:46.593079; [360/143] PONG 2
2023-06-16; 18:30:47.048964; 148 PING; 18:30:47.349265; [361/148] PONG 1
2023-06-16; 18:30:46.593079; 144 PING; 18:30:47.349265; [362/144] PONG 2
2023-06-16; ; ; 18:30:48.171190; 363 keepalive
2023-06-16; ; ; 18:30:48.171190; 364 keepalive
2023-06-16; 18:30:48.140183; 145 PING; 18:30:48.425780; [365/145] PONG 2
2023-06-16; 18:30:48.140183; 149 PING; 18:30:48.489772; [366/149] PONG 1
2023-06-16; 18:30:48.490774; 146 PING; 18:30:48.977992; [367/146] PONG 2
2023-06-16; 18:30:51.109931; 150 PING; 18:30:51.536230; [368/150] PONG 1
2023-06-16; 18:30:51.220941; 147 PING; 18:30:52.104175; [369/147] PONG 2
2023-06-16; ; ; 18:30:53.177140; 370 keepalive
2023-06-16; ; ; 18:30:53.177140; 371 keepalive
2023-06-16; 18:30:52.704405; 148 PING; 18:30:53.682299; [372/148] PONG 2
2023-06-16; 18:30:53.556341; 151 PING; 18:30:53.682299; [373/151] PONG 1
2023-06-16; 18:30:53.902240; 152 PING; 18:30:54.801950; [374/152] PONG 1
2023-06-16; 18:30:54.801950; 153 PING; (проигнорировано)
2023-06-16; 18:30:55.693072; 149 PING; 18:30:56.247962; [375/149] PONG 2
2023-06-16; 18:30:56.671011; 154 PING; (проигнорировано)
2023-06-16; 18:30:56.750239; 150 PING; 18:30:57.272947; [376/150] PONG 2
2023-06-16; 18:30:57.272947; 151 PING; 18:30:58.004177; [377/151] PONG 2
2023-06-16; ; ; 18:30:58.179984; 378 keepalive
2023-06-16; ; ; 18:30:58.179984; 379 keepalive
2023-06-16; 18:30:58.115949; 152 PING; 18:30:58.575170; [380/152] PONG 2
2023-06-16; 18:30:59.312462; 153 PING; (проигнорировано)
2023-06-16; 18:30:59.061244; 155 PING; 18:30:59.786521; [381/155] PONG 1
2023-06-16; 18:30:59.913825; 156 PING; (проигнорировано)
2023-06-16; 18:30:59.976782; 154 PING; 18:31:00.589173; [382/154] PONG 2
2023-06-16; 18:31:00.893199; 155 PING; 18:31:01.747776; [383/155] PONG 2
2023-06-16; 18:31:01.857797; 156 PING; 18:31:02.189675; [384/156] PONG 2
2023-06-16; 18:31:01.747776; 157 PING; 18:31:02.693139; [385/157] PONG 1
2023-06-16; 18:31:02.724810; 158 PING; (проигнорировано)
2023-06-16; ; ; 18:31:03.183232; 386 keepalive
2023-06-16; ; ; 18:31:03.183232; 387 keepalive
2023-06-16; 18:31:03.247177; 157 PING; 18:31:03.736955; [388/157] PONG 2
2023-06-16; 18:31:05.456807; 159 PING; 18:31:05.647805; [389/159] PONG 1
2023-06-16; 18:31:05.871804; 158 PING; 18:31:06.015807; [390/158] PONG 2
2023-06-16; 18:31:06.779229; 159 PING; 18:31:06.890229; [391/159] PONG 2
2023-06-16; 18:31:07.033172; 160 PING; 18:31:07.572782; [392/160] PONG 1
2023-06-16; ; ; 18:31:08.208739; 393 keepalive
2023-06-16; ; ; 18:31:08.208739; 394 keepalive
2023-06-16; 18:31:08.510458; 161 PING; 18:31:09.317766; [395/161] PONG 1
2023-06-16; 18:31:09.679791; 160 PING; 18:31:10.233191; [396/160] PONG 2
2023-06-16; 18:31:10.728165; 161 PING; 18:31:11.412307; [397/161] PONG 2
2023-06-16; 18:31:11.140933; 162 PING; 18:31:11.620197; [398/162] PONG 1
2023-06-16; 18:31:11.777734; 163 PING; 18:31:12.060564; [399/163] PONG 1
2023-06-16; 18:31:11.540179; 162 PING; 18:31:12.262949; [400/162] PONG 2
2023-06-16; 18:31:12.262949; 163 PING; 18:31:12.720781; [401/163] PONG 2
2023-06-16; ; ; 18:31:13.208509; 402 keepalive
2023-06-16; ; ; 18:31:13.208509; 403 keepalive
2023-06-16; 18:31:13.855136; 164 PING; 18:31:14.012303; [404/164] PONG 1
2023-06-16; 18:31:14.076324; 164 PING; 18:31:14.627416; [405/164] PONG 2
2023-06-16; 18:31:14.659448; 165 PING; 18:31:15.180379; [406/165] PONG 2
2023-06-16; 18:31:15.180379; 166 PING; 18:31:16.083486; [407/166] PONG 2
2023-06-16; 18:31:16.083486; 165 PING; 18:31:16.557442; [408/165] PONG 1
2023-06-16; 18:31:16.557442; 167 PING; 18:31:16.700486; [409/167] PONG 2
2023-06-16; 18:31:17.048211; 166 PING; 18:31:17.837223; [410/166] PONG 1
2023-06-16; ; ; 18:31:18.204180; 411 keepalive
2023-06-16; ; ; 18:31:18.204180; 412 keepalive
2023-06-16; 18:31:18.378986; 167 PING; (проигнорировано)
2023-06-16; 18:31:18.504802; 168 PING; 18:31:19.396513; [413/168] PONG 2
2023-06-16; 18:31:19.603207; 168 PING; 18:31:19.888811; [414/168] PONG 1
2023-06-16; 18:31:20.156608; 169 PING; 18:31:20.583028; [415/169] PONG 1
2023-06-16; 18:31:20.899997; 170 PING; (проигнорировано)
2023-06-16; 18:31:21.197893; 169 PING; 18:31:21.876934; [416/169] PONG 2
2023-06-16; 18:31:22.300699; 170 PING; (проигнорировано)
2023-06-16; 18:31:22.905081; 171 PING; 18:31:23.127315; [417/171] PONG 1
2023-06-16; ; ; 18:31:23.190951; 418 keepalive
2023-06-16; ; ; 18:31:23.190951; 419 keepalive
2023-06-16; 18:31:24.320960; 171 PING; 18:31:24.763808; [420/171] PONG 2
2023-06-16; 18:31:25.364912; 172 PING; 18:31:26.299192; [421/172] PONG 1
2023-06-16; 18:31:26.299192; 172 PING; 18:31:27.150813; [422/172] PONG 2
2023-06-16; 18:31:26.818791; 173 PING; 18:31:27.258732; [423/173] PONG 1
2023-06-16; ; ; 18:31:28.204453; 424 keepalive
2023-06-16; ; ; 18:31:28.204453; 425 keepalive
2023-06-16; 18:31:28.760443; 174 PING; 18:31:29.076453; [426/174] PONG 1
2023-06-16; 18:31:28.935311; 173 PING; 18:31:29.504491; [427/173] PONG 2
2023-06-16; 18:31:30.725881; 174 PING; 18:31:30.901763; [428/174] PONG 2
2023-06-16; 18:31:31.188792; 175 PING; 18:31:31.426134; [429/175] PONG 1
2023-06-16; ; ; 18:31:33.213203; 430 keepalive
2023-06-16; ; ; 18:31:33.213203; 431 keepalive
2023-06-16; 18:31:33.309204; 176 PING; 18:31:33.708215; [432/176] PONG 1
2023-06-16; 18:31:33.165204; 175 PING; 18:31:33.947221; [433/175] PONG 2
2023-06-16; 18:31:33.836215; 177 PING; 18:31:34.310182; [434/177] PONG 1
2023-06-16; 18:31:35.225490; 178 PING; 18:31:35.416020; [435/178] PONG 1
2023-06-16; 18:31:35.085359; 176 PING; 18:31:35.619649; [436/176] PONG 2
2023-06-16; 18:31:36.155249; 179 PING; 18:31:36.499782; [437/179] PONG 1
2023-06-16; 18:31:36.390258; 177 PING; 18:31:37.068645; [438/177] PONG 2
2023-06-16; 18:31:37.100133; 178 PING; 18:31:37.860830; [439/178] PONG 2
